,name,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,weekly_discount,monthly_discount,security_deposit_perc,cleaning_fee_perc,guests_included,extra_people_perc,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price
827,Cozy Bondi beach townhouse,,f,3,3,f,-33.89116,151.26783999999998,f,Townhouse,Private room,2,1.0,2.0,1.0,Real Bed,,,,,,1,0,5,1125,5,5,1125,1125,5.0,1125.0,0,0,0,0,1,0,,,,,,,,f,f,f,flexible,f,f,3,0,2,1,0.06,$135.00
7790,Georgie??s place,,f,2,2,f,-33.90883,151.23528000000002,t,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,,,,,1,0,1,3,1,1,3,3,1.0,3.0,0,0,0,0,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,f,flexible,f,f,2,0,2,0,0.16,$68.00
984,"Spacious, modern with a great view!",,f,1,1,f,-33.796820000000004,151.26199,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,13.94148021,,,,1,0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,1,0,,,,,,,,f,t,f,strict_14_with_grace_period,f,f,1,1,0,0,0.02,$166.00
7783,A place in the suberbs,,f,1,1,f,-33.75655,151.04166999999998,t,House,Private room,2,1.0,2.0,2.0,Real Bed,,,,,,1,0,1,3,1,1,3,3,1.0,3.0,0,0,0,0,5,0,80.0,10.0,10.0,10.0,10.0,8.0,10.0,f,f,f,moderate,f,f,1,0,1,0,0.11,$58.00
2443,A garden apartment next to the city,,f,1,1,t,-33.87258,151.21563999999998,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,,,,38.0,1,16,2,16,2,2,16,16,2.0,16.0,0,0,0,0,0,0,,,,,,,,f,f,f,flexible,f,f,1,1,0,0,,$160.00
8554,Charming city terrace with garden,,f,1,1,t,-33.88453,151.21917,t,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,25.71428571,,,13.0,1,0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,4,0,87.0,9.0,9.0,9.0,10.0,10.0,9.0,f,t,f,moderate,f,f,1,1,0,0,0.08,$150.00
345,Private Room / Close to the airports & CBD,,f,1,1,t,-33.928940000000004,151.15365,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,,,,,1,0,4,50,4,4,50,50,4.0,50.0,9,39,69,344,1,1,,,,,,,,f,t,f,flexible,f,f,1,0,1,0,0.12,$65.00
814,Stunning WARM and cozy master bedroom Bondi Beach,100%,f,3,3,t,-33.88645,151.27678999999998,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,,,,14.0,2,0,2,20,2,2,20,20,2.0,20.0,0,0,20,20,71,27,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,f,flexible,f,f,2,1,1,0,2.4,$71.00
6166,Peaceful Hills,100%,t,2,2,t,-33.675740000000005,150.92593,t,House,Private room,2,1.0,1.0,1.0,Real Bed,,18.95604396,46.15384615,,31.0,2,42,3,28,3,3,28,28,3.0,28.0,11,41,71,161,50,13,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,moderate,f,f,2,0,2,0,1.11,$52.00
5779,208 Kalina Service Apartment,100%,f,12,12,f,-33.92427,151.03463,t,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,,,,135.0,54.0,4,14,1,365,1,1,365,365,1.0,365.0,16,44,73,343,8,8,93.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,f,strict_14_with_grace_period,f,f,12,12,0,0,3.12,$148.00
2116,Swooned @ Bondi Beach,,f,1,1,f,-33.88657,151.27156000000002,t,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,,,253.0,76.0,1,51,5,31,2,5,31,31,4.1,31.0,29,59,89,90,0,0,,,,,,,,f,f,f,moderate,f,f,1,0,1,0,,$99.00
793,Nice looking place & Great location!,90%,f,19,19,f,-33.893190000000004,151.21648000000002,t,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,,,,205.0,116.0,1,0,4,1125,4,4,1125,1125,4.0,1125.0,0,0,0,0,0,0,,,,,,,,f,t,f,flexible,f,f,14,0,14,0,,$73.00
6898,New apartment close to Parramatta CBD????????????????????????,,f,1,1,f,-33.79269,151.00056,f,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,,,,0.0,69.0,1,28,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,0,0,,,,,,,,f,t,f,moderate,f,f,1,0,1,0,,$72.00
2674,Large 1 Bed Apartment. Central Location.,,f,1,1,f,-33.88775,151.20967,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,,,,67.0,1,0,4,14,4,4,14,14,4.0,14.0,28,58,88,363,0,0,,,,,,,,f,f,f,flexible,f,f,1,1,0,0,,$120.00
94,Spacious & Luxury brand new CBD apt @ Hyde Park,100%,f,3,3,f,-33.87617,151.21056000000002,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,,,56.0,43.0,2,11,1,1125,1,1,1125,1125,1.0,1125.0,25,52,82,159,0,0,,,,,,,,f,t,f,moderate,f,f,3,3,0,0,,$269.00
4225,Parkside Studio Apartment With Balcony & Parking,92%,f,1,1,f,-33.87249,151.22749,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,,,,,1,0,2,21,2,2,21,21,2.0,21.0,5,33,61,332,0,0,,,,,,,,f,t,f,flexible,f,f,1,1,0,0,,$120.00
3756,Resort style with awesome view,,f,1,1,f,-33.806979999999996,150.98146,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,,,,,1,0,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,0,0,,,,,,,,f,f,f,flexible,f,f,1,0,1,0,,$120.00
2891,Peaceful apartment close to everything,100%,f,2,2,t,-33.91499,151.24555,f,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,,,0.0,115.0,1,0,30,1125,30,30,1125,1125,30.0,1125.0,30,60,90,144,0,0,,,,,,,,f,f,f,flexible,f,f,1,1,0,0,,$130.00
2371,Historic Paddington Cottage + Free Aircon + WIFI,95%,f,3,3,t,-33.88474,151.226,t,Cottage,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,,18.75,125.0,56.0,2,56,2,90,2,2,90,90,2.0,90.0,6,9,30,250,159,44,92.0,9.0,9.0,10.0,9.0,10.0,9.0,f,t,f,strict_14_with_grace_period,f,f,1,1,0,0,3.55,$160.00
9236,2 Bedroom Apartment in North Bondi,,f,1,1,f,-33.88313,151.27777,t,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,,15.00399042,30.0,,,1,0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,1,0,80.0,8.0,8.0,10.0,10.0,10.0,8.0,f,f,f,flexible,f,f,1,1,0,0,0.02,$179.00
3228,Spacious Bedroom in Charming Bayside Apartment,100%,t,2,2,t,-33.8696,151.26867,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,,,432.0,49.0,1,62,4,1125,4,4,1125,1125,4.0,1125.0,24,25,55,55,4,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,2,1,1,0,0.17,$81.00
7863,Sunny 2 Bedroom Family Friendly Coogee Apartment,,f,1,1,t,-33.930440000000004,151.25694,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,53.0075188,,132.0,39.0,1,0,3,7,1,3,7,7,2.4,7.0,0,0,0,0,1,0,80.0,10.0,10.0,10.0,10.0,8.0,10.0,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.05,$380.00
6359,Freshwater Family Beach Cottage,,f,1,1,t,-33.77278,151.28585,f,House,Entire home/apt,5,1.0,4.0,4.0,Real Bed,,,,161.0,60.0,1,0,4,1125,4,4,1125,1125,4.0,1125.0,0,0,0,0,2,0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,f,flexible,f,f,1,1,0,0,0.06,$249.00
9044,Perfect Sydney Apartment - Minutes to china town,100%,f,1,1,f,-33.88702,151.20103,f,Apartment,Entire home/apt,5,1.0,2.0,4.0,Real Bed,,,,0.0,48.0,1,0,1,1125,1,1,1125,1125,1.0,1125.0,0,11,30,165,4,4,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,t,f,strict_14_with_grace_period,f,f,1,1,0,0,0.63,$195.00
7326,Close to public transport and Sydney Olympic Park,75%,t,1,1,f,-33.86173,151.06256000000002,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,,,,12.0,1,37,1,1125,1,1,1125,1125,1.0,1125.0,28,58,88,89,13,13,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,moderate,f,f,1,0,1,0,2.47,$81.00
6028,Sunny Central studio in Glebe w/garden,,f,1,1,t,-33.881640000000004,151.18007,f,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,,,,110.0,21.0,2,17,1,1125,1,2,1125,1125,1.1,1125.0,0,0,0,0,14,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,f,moderate,f,f,1,1,0,0,0.74,$120.00
1865,New Apartment 7mins to train station Close to all,90%,t,1,1,f,-33.90518,151.18538,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,,,236.0,56.0,2,12,1,1125,1,1,1125,1125,1.0,1125.0,15,45,70,91,65,48,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,t,f,strict_14_with_grace_period,f,f,1,1,0,0,3.82,$127.00
4612,Cool Coogee Pad - 5-mins walk to the Beach,100%,f,25,25,t,-33.92366,151.2564,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,,,,167.0,83.0,2,17,2,1125,2,2,1125,1125,2.0,1125.0,19,49,79,152,9,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,f,strict_14_with_grace_period,f,f,15,10,5,0,1.94,$180.00
2645,Sunny cosy bedroom near transport,100%,t,2,2,t,-33.9032,151.20648,t,House,Private room,2,1.0,1.0,1.0,Real Bed,,11.25541126,19.19191919,303.0,61.0,1,30,2,1125,2,2,1125,1125,2.0,1125.0,19,44,74,347,134,4,95.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,f,moderate,t,t,2,0,2,0,1.56,$66.00
2243,Peaceful Inner City Haven Escape,,f,1,1,t,-33.894059999999996,151.20928999999998,f,Townhouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,,,,,1,0,3,21,3,3,21,21,3.0,21.0,0,0,0,0,3,0,100.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.08,$71.00
5373,One bedroom sleeps two Bondi beach,,f,1,1,f,-33.89411,151.26854,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,,,,,1,0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,,,,,,,,f,f,f,flexible,f,f,1,0,1,0,,$140.00
2336,1 BR unit Close 2 City/beach/airport/train station,100%,t,5,5,t,-33.93951,151.14383999999998,t,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,,,147.0,49.0,1,10,1,1125,1,1,1125,1125,1.0,1125.0,25,49,76,237,92,40,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,f,moderate,f,f,5,5,0,0,3.32,$102.00
950,CHROMA_SOUL HOUSE + Bedroom with own bathroom!!!,100%,t,1,1,f,-33.92595,151.04249,t,House,Private room,2,1.0,1.0,1.0,Real Bed,,,,0.0,0.0,1,0,1,1125,1,2,1125,1125,1.1,1125.0,14,44,74,164,14,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,flexible,f,f,1,0,1,0,6.18,$99.00
1120,UNSW??????apartment,,f,1,1,f,-33.92338,151.22582,f,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,,,,,,1,0,7,70,7,7,70,70,7.0,70.0,29,59,89,89,2,0,,,,,,,,f,t,f,flexible,f,f,1,0,1,0,0.11,$115.00
2204,Large studio room with share bathrooms and kitchen,100%,f,43,43,t,-33.8902,151.11382,t,House,Private room,6,2.0,0.0,4.0,Real Bed,,,,136.0,0.0,1,10,5,1125,5,5,1125,1125,5.0,1125.0,27,57,87,362,1,1,40.0,4.0,2.0,10.0,6.0,6.0,4.0,f,f,f,strict_14_with_grace_period,f,f,42,5,11,26,0.11,$99.00
419,Self contained studio cabin (minimum 2 night stay),100%,f,6,6,t,-33.911590000000004,151.17911999999998,t,Cabin,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,,,160.0,,2,27,2,1125,2,2,1125,1125,2.0,1125.0,0,0,2,2,7,2,94.0,9.0,9.0,10.0,10.0,10.0,10.0,f,f,f,moderate,t,f,6,6,0,0,0.32,$94.00
922,Spacious & Splendid Family Apartment in Bondi!,100%,f,43,43,t,-33.8919,151.2652,t,Apartment,Entire home/apt,12,2.0,5.0,8.0,Real Bed,,,,140.0,74.0,10,7,2,1125,2,7,1125,1125,5.9,1125.0,8,25,51,72,76,34,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,f,moderate,f,f,28,28,0,0,3.43,$357.00
8669,Beautiful sunny beachside room,,f,1,1,t,-33.91342,151.26248999999999,f,House,Private room,2,1.0,1.0,1.0,Real Bed,,,,,,1,0,7,1125,7,7,1125,1125,7.0,1125.0,27,57,87,362,3,1,100.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,f,strict_14_with_grace_period,f,f,1,0,1,0,0.05,$81.00
5408,Surfrider Escape Dee Why Beachfront with WiFi,100%,t,1,1,f,-33.751709999999996,151.29553,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,,,455.0,100.0,1,0,2,1125,2,5,1125,1125,2.5,1125.0,12,28,28,255,21,19,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,t,f,moderate,f,f,1,1,0,0,1.35,$110.00
5788,Cozy Holiday House-Absolutely Water Front,97%,f,20,20,f,-34.01404,151.11324,t,House,Entire home/apt,10,3.0,4.0,6.0,Real Bed,,,,143.0,86.0,3,10,1,1125,1,2,1125,1125,1.3,1125.0,25,55,85,85,3,3,93.0,9.0,9.0,10.0,10.0,10.0,9.0,f,t,f,moderate,f,f,10,10,0,0,1.45,$350.00
5742,Private Room in Newtown Inner City Location,,f,1,1,f,-33.89258,151.18236000000002,t,House,Private room,2,1.0,1.0,1.0,Real Bed,,,,0.0,20.0,1,30,2,14,2,2,14,14,2.0,14.0,0,0,25,26,8,8,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,f,moderate,f,f,1,0,1,0,0.9,$99.00
7667,MOSMAN MAJESTY harbour views-hosted by: L'Abode.,98%,f,206,206,t,-33.83466,151.24334,t,House,Entire home/apt,10,5.0,5.0,5.0,Real Bed,,,,83.0,46.0,1,0,4,1125,4,7,1125,1125,4.1,1125.0,0,0,0,18,1,1,80.0,10.0,8.0,10.0,10.0,10.0,8.0,f,f,f,strict_14_with_grace_period,f,f,172,172,0,0,0.15,"$1,200.00"
5567,Bundeena Beach House,100%,t,1,1,f,-34.0816,151.15422,t,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,,,83.0,31.0,1,0,2,1125,2,2,1125,1125,2.0,1125.0,7,28,53,167,41,28,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,f,moderate,f,f,1,1,0,0,1.44,$480.00
8135,Character Balmoral House with Deck & Backyard,100%,f,24,24,f,-33.82809,151.24573,f,House,Entire home/apt,8,1.0,3.0,4.0,Real Bed,,,,,50.0,1,0,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,0,0,,,,,,,,f,f,f,strict_14_with_grace_period,f,f,14,14,0,0,,$360.00
1202,Pine St room- 200 meters from the beach,100%,f,2,2,f,-33.790240000000004,151.2868,t,Apartment,Private room,3,1.5,1.0,3.0,Real Bed,,,,0.0,0.0,1,30,6,1125,6,6,1125,1125,6.0,1125.0,28,58,88,363,0,0,,,,,,,,f,f,f,strict_14_with_grace_period,f,f,2,0,2,0,,$99.00
5765,Your HOME AWAY FROM HOME in SYDNEY CBD!!,100%,f,1,1,f,-33.8777,151.20336,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,,,292.0,46.0,1,0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,37,37,96.0,10.0,9.0,10.0,10.0,10.0,9.0,f,t,f,strict_14_with_grace_period,f,f,1,1,0,0,4.76,$120.00
8389,Bright Townhouse near Bronte Beach,,f,1,1,t,-33.90232,151.25898,t,Townhouse,Entire home/apt,6,2.5,3.0,4.0,Real Bed,,,,207.0,78.0,2,26,4,14,4,4,14,14,4.0,14.0,0,0,0,6,9,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.46,$193.00
1970,Private masterbedroom in the heart of Cremorne,,f,2,2,f,-33.83041,151.22867,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,,,0.0,69.0,1,0,365,365,365,365,365,365,365.0,365.0,27,57,87,177,0,0,,,,,,,,f,f,f,moderate,f,f,2,1,1,0,,$72.00
4018,Relaxed Private Room at Great Location,100%,f,1,1,f,-33.87932,151.19683999999998,f,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,,,0.0,28.0,1,0,1,1125,1,1,1125,1125,1.0,1125.0,30,60,90,91,0,0,,,,,,,,f,f,f,flexible,f,f,1,0,1,0,,$71.00
3687,"Perfect apt private room, close to train and CBD!",100%,f,2,2,t,-33.920759999999994,151.18653,f,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,,,,,44.0,2,57,1,1125,1,1,1125,1125,1.0,1125.0,0,8,38,38,45,25,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,t,f,moderate,f,f,1,0,1,0,2.22,$79.00
1997,Queen bed room for you,,f,3,3,f,-33.7929,151.07791,t,House,Private room,1,1.0,1.0,1.0,Real Bed,,,,0.0,62.0,1,49,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,,,,,,,,f,t,f,flexible,f,f,3,0,3,0,,$61.00
4033,Private room in the heart of Sydney,,f,1,1,f,-33.91107,151.20791,t,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,,,,,,1,0,1,30,1,1,30,30,1.0,30.0,20,20,20,20,0,0,,,,,,,,f,f,f,flexible,f,f,1,0,1,0,,$130.00
1248,"Private room &toilet in new duplex,close 2Station!",67%,f,2,2,f,-33.84892,150.98481999999998,f,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,,,,,66.0,1,41,3,1125,3,3,1125,1125,3.0,1125.0,28,58,88,363,7,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,2,0,2,0,0.5,$61.00
2192,Valentine @ Verona Guest House Glebe,,f,4,4,f,-33.8769,151.18363,t,Bed and breakfast,Private room,2,1.0,1.0,2.0,Real Bed,,,,,,1,0,2,28,2,2,28,28,2.0,28.0,25,55,85,163,0,0,,,,,,,,f,f,f,flexible,f,f,4,0,4,0,,$205.00
2712,Wentworth Point 2 Bedroom Footbridge Blvd,100%,f,47,47,f,-33.82578,151.07835,t,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,,,0.0,129.0,1,0,2,180,2,2,180,180,2.0,180.0,26,56,86,87,0,0,,,,,,,,f,t,f,strict_14_with_grace_period,f,f,46,46,0,0,,$140.00
2190,City and Cafe Central ,100%,t,2,2,f,-33.90169,151.20318,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,129.0,-6.218487395,5.882352941000001,235.0,71.0,1,0,2,45,2,2,45,45,2.0,45.0,5,33,63,326,103,14,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,1,0,1,0,1.34,$85.00
4670,Bondi Beach apartment with balcony,,f,1,1,f,-33.8875,151.27059,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,,,0.0,27.0,1,0,4,30,4,4,30,30,4.0,30.0,0,0,0,0,0,0,,,,,,,,f,t,f,strict_14_with_grace_period,f,f,1,1,0,0,,$146.00
5142,"Location, location, location!",,f,1,1,t,-33.77655,151.2865,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,,,,44.0,1,0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,,,,,,,,f,f,f,strict_14_with_grace_period,f,f,1,0,1,0,,$79.00
5984,Camperdown Home with a View - Light and Spacious,,f,1,1,f,-33.888940000000005,151.17729,f,Apartment,Entire home/apt,2,2.0,0.0,1.0,Real Bed,,,,212.0,53.0,1,0,6,31,6,6,31,31,6.0,31.0,28,58,88,179,0,0,,,,,,,,f,f,f,flexible,f,f,1,1,0,0,,$189.00
6565,Wonderful family home near beaches,,f,1,1,t,-33.85833,151.28253,f,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,,,,545.0,27.0,1,0,5,21,5,5,21,21,5.0,21.0,28,58,88,363,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.03,$550.00
7804,The big comfortable room,100%,t,3,3,f,-34.06072,150.80488,t,House,Private room,2,1.5,1.0,1.0,Real Bed,,,,0.0,57.0,1,28,4,1125,4,4,1125,1125,4.0,1125.0,16,32,62,62,3,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,f,flexible,f,f,3,0,3,0,0.41,$53.00
6943,?????????????????? ????????? ????????? ?????? ???????????? ??????,,f,1,1,f,-33.830729999999996,151.08727,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,,,269.0,,1,54,3,20,3,3,20,20,3.0,20.0,0,0,0,0,0,0,,,,,,,,f,f,f,moderate,f,f,1,1,0,0,,$68.00
2136,Catalina - Avalon Beach House Surrounded by Tranquil Gardens,100%,t,1,1,t,-33.62858,151.33284,t,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,,,201.0,60.0,1,0,2,1125,2,2,1125,1125,2.0,1125.0,0,1,8,74,45,18,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,1.5,$249.00
1065,Darling Harbour view with Queen size bed,100%,f,1,1,t,-33.868159999999996,151.20508,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,,,391.0,17.0,2,0,2,28,2,2,28,28,2.0,28.0,10,26,31,41,92,35,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,t,f,moderate,f,f,1,0,1,0,3.68,$115.00
600,Stunning Queen bedroom with Balcony,,f,4,4,t,-33.88969,151.28483,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,,,505.0,25.0,1,20,4,1125,4,4,1125,1125,4.0,1125.0,0,0,0,0,2,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,moderate,f,f,3,1,2,0,0.06,$99.00
4227,Tranquil Garden Studio,33%,f,3,3,f,-33.76957,151.28011999999998,t,Guesthouse,Entire home/apt,2,1.0,1.0,2.0,Real Bed,,23.28042328,,185.0,89.0,2,37,4,1125,4,4,1125,1125,4.0,1125.0,30,60,90,302,6,1,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,t,f,strict_14_with_grace_period,f,f,3,2,1,0,0.16,$135.00
7577,Beautiful queen size bedroom near the beach,,f,1,1,f,-33.88633,151.26146,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,,,0.0,26.0,1,13,1,10,1,1,10,10,1.0,10.0,0,0,0,0,17,0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,f,strict_14_with_grace_period,f,f,1,0,1,0,0.67,$76.00
77,On top of the world in Whale Beach,100%,f,24,24,f,-33.60732,151.3313,t,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,,,125.0,56.0,1,0,2,14,2,7,14,14,2.2,14.0,0,0,0,76,7,7,97.0,10.0,9.0,10.0,10.0,10.0,9.0,f,t,f,strict_14_with_grace_period,f,f,17,17,0,0,1.17,$401.00
7546,"Resorts & Mount Vernon 2178 Pool-Spa ,Horse-Sheep",100%,f,3,3,f,-33.85923,150.80973,f,House,Entire home/apt,10,4.0,4.0,8.0,Real Bed,,,,0.0,88.0,8,8,1,1125,1,1,1125,1125,1.0,1125.0,28,57,87,362,6,6,93.0,9.0,10.0,10.0,9.0,10.0,8.0,f,f,f,strict_14_with_grace_period,f,f,3,2,1,0,0.74,"$1,190.00"
2898,Modern Beachside Apartment (3 br),100%,f,1,1,t,-33.655229999999996,151.31821000000002,t,Apartment,Entire home/apt,5,2.0,3.0,3.0,Real Bed,,28.27256426,31.72942817,167.0,42.0,2,4,2,365,2,2,365,365,2.0,365.0,9,39,60,202,120,31,91.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,f,moderate,f,f,1,1,0,0,2.18,$239.00
4820,Beautiful home nr. beach with pool,100%,f,2,2,t,-33.6454,151.31964,t,House,Entire home/apt,10,3.0,5.0,6.0,Real Bed,,,,375.0,38.0,1,0,7,1125,7,7,1125,1125,7.0,1125.0,0,0,0,0,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,2,2,0,0,0.02,$800.00
9150,Bright queen bedroom one block from Bondi Beach,100%,f,3,3,t,-33.88687,151.27573999999998,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,,,0.0,49.0,1,33,1,1125,1,1,1125,1125,1.0,1125.0,10,10,10,10,30,1,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,f,strict_14_with_grace_period,f,f,3,0,3,0,0.69,$61.00
6413,CP302-Postcard Views of The Sydney Harbour Bridge,85%,f,148,148,t,-33.84782,151.23148,t,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,,,,652.0,149.0,1,0,31,1125,5,31,1125,1125,23.5,1125.0,28,33,60,335,4,0,80.0,8.0,8.0,9.0,10.0,10.0,9.0,f,t,f,strict_14_with_grace_period,f,f,148,148,0,0,0.12,$184.00
8007,Light filled home close to Marrickville station,,f,2,2,f,-33.91255,151.15216,t,Townhouse,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,,,152.0,51.0,4,15,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,1,0,,,,,,,,f,t,f,strict_14_with_grace_period,f,f,2,1,1,0,0.05,$99.00
5468,40 Searl St Petersham,,f,1,1,f,-33.894659999999995,151.15184,t,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,,28.57142857,41.02564103,154.0,77.0,1,0,4,1125,4,4,1125,1125,4.0,1125.0,0,0,0,0,1,0,80.0,10.0,8.0,10.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.02,$130.00
